cpu.all.%usr,cpu.all.%nice,cpu.all.%sys,cpu.all.%iowait,cpu.all.%irq,cpu.all.%soft,cpu.all.%steal,cpu.all.%guest,cpu.all.%util,cpu.all.%cutil,io.all-max.r/s,io.all-max.w/s,io.all-max.rMB/s,io.all-max.wMB/s,io.all-max.%rrqm,io.all-max.%wrqm,io.all-max.rareq-sz,io.all-max.wareq-sz,io.all-max.r_await,io.all-max.w_await,io.all-max.%util,io.all-max.blk_sat,sar-network.all-max.rxkB/s,sar-network.all-max.txkB/s,sar-network.all-max.rxpck/s,sar-network.all-max.txpck/s,sar-network.all-max.%ifutil,sar-net_err.all-max.err/s,sar-net_err.all-max.net_sat,perf-memBW.MEM_BW_Util,perf-cpu.IPC,perf-cpu.LLC,perf-cpu.MPKI,perf-cpu.ITLB,perf-cpu.DTLB,perf-cpu.StallBackend/Insts,perf-cpu.StallBackend/cycles,vmstat.b,vmstat.swpd,vmstat.bo,vmstat.in,vmstat.cs,vmstat.mem_sat,vmstat.cpu_util,vmstat.cpu_sat,sar-task.proc/s,sar-task.cswch/s,sar-load.runq-sz,sar-load.plist-sz,sar-load.ldavg-1,sar-load.ldavg-5,sysctl.file-util,workload.type,workload.appname
0.65,0.0,3.1,0.0,0.25,2.21,0.0,0.0,6.21,99.995,0.0,2.2,0.0,0.02,0.0,52.17,0.0,8.36,0.0,7.91,0.24,0.02,33350.15,34716.79,338523.2,338571.4,2.84,0.0,0.0,8.736113500375094,0.742,10.89,3.6,0.62,1.26,0.61,0.45,0,0,9,369474,21830,0,7,4,0.8,21815.0,5.0,1101.0,2.4,2.17,0.008024432878335578,throughput_performance,redis
0.72,0.0,2.96,0.0,0.26,2.21,0.0,0.0,6.1499999999999995,100.0025,0.0,0.6,0.0,0.0,0.0,40.0,0.0,5.33,0.0,9.33,0.0,0.0,33403.21,34764.99,339043.6,339042.8,2.85,0.0,0.2,8.724117413353339,0.743,10.8,3.57,0.62,1.26,0.61,0.45,0,0,10,369375,21837,0,6,4,1.2,21838.2,5.0,1101.0,2.61,2.21,0.009848167623411844,throughput_performance,redis
0.77,0.0,2.98,0.01,0.27,2.21,0.0,0.0,6.2299999999999995,100.0,0.0,1.2,0.0,0.01,0.0,57.14,0.0,6.67,0.0,10.17,0.08,0.0,33203.11,34556.3,337004.0,337002.6,2.83,0.0,0.0,8.86775088972243,0.737,11.27,3.74,0.61,1.25,0.61,0.45,0,0,10,366046,21751,0,6,6,12.6,21742.6,7.0,1104.0,2.72,2.24,0.009848167623411844,throughput_performance,redis
0.79,0.0,3.04,0.02,0.27,2.2,0.0,0.0,6.3,99.9975,9.0,1.2,0.99,0.01,0.0,53.85,112.98,7.33,11.73,10.67,1.68,0.1,32982.0,34329.91,334746.6,334747.4,2.81,0.0,0.0,8.869963282820704,0.731,11.27,3.78,0.61,1.25,0.63,0.46,1,0,11,365368,22050,0,7,6,1.4,22051.6,7.0,1105.0,2.9,2.29,0.009848167623411844,throughput_performance,redis
0.73,0.0,2.95,0.01,0.27,2.21,0.0,0.0,6.16,100.005,0.0,0.6,0.0,0.0,0.0,40.0,0.0,5.33,0.0,10.33,0.0,0.0,33037.11,34386.47,335328.0,335337.6,2.82,0.0,0.0,8.824756717179296,0.738,11.22,3.76,0.62,1.25,0.61,0.45,2,0,4,365086,21676,0,6,4,1.2,21680.4,6.0,1105.0,2.99,2.32,0.009848167623411844,throughput_performance,redis
0.68,0.0,3.03,0.01,0.25,2.2,0.0,0.0,6.16,99.9975,0.0,0.6,0.0,0.0,0.0,40.0,0.0,5.33,0.0,7.0,0.0,0.0,33054.47,34402.23,335490.2,335488.4,2.82,0.0,0.0,8.85082608252063,0.739,11.17,3.75,0.61,1.25,0.61,0.45,2,0,2,365796,21709,0,6,4,1.2,21702.2,5.0,1105.0,3.07,2.35,0.009848167623411844,throughput_performance,redis
0.67,0.0,3.01,0.0,0.26,2.21,0.0,0.0,6.1499999999999995,100.0,0.0,0.8,0.0,0.02,0.0,76.47,0.0,30.0,0.0,7.75,0.08,0.0,33071.41,34421.02,335674.6,335675.4,2.82,0.0,0.0,8.848798055513878,0.739,11.15,3.74,0.61,1.25,0.61,0.45,1,0,26,366788,21816,0,6,4,1.2,21792.2,5.0,1105.0,3.15,2.37,0.009848167623411844,throughput_performance,redis
0.73,0.0,2.99,0.0,0.28,2.19,0.0,0.0,6.1899999999999995,100.005,0.0,2.0,0.0,0.01,0.0,47.37,0.0,7.2,0.0,6.0,0.16,0.01,33048.12,34396.03,335424.4,335428.8,2.82,0.0,0.2,8.861273494373592,0.738,11.23,3.77,0.61,1.25,0.61,0.45,1,0,14,364268,21698,0,6,4,1.4,21695.8,6.0,1106.0,3.29,2.42,0.009848167623411844,throughput_performance,redis
0.73,0.0,2.98,0.01,0.26,2.21,0.0,0.0,6.18,99.9975,0.0,1.4,0.0,0.01,0.0,41.67,0.0,7.43,0.0,5.71,0.0,0.0,33065.88,34416.57,335620.0,335624.8,2.82,0.0,0.0,8.848539942985747,0.739,11.17,3.75,0.61,1.25,0.61,0.45,1,0,9,364863,21629,0,6,4,1.2,21627.4,5.0,1106.0,3.35,2.44,0.009848167623411844,throughput_performance,redis
0.69,0.0,3.03,0.01,0.25,2.18,0.0,0.0,6.15,100.0,0.0,1.8,0.0,0.01,0.0,40.0,0.0,5.78,0.0,9.11,0.0,0.0,33039.03,34382.8,335345.0,335303.0,2.82,0.0,0.0,8.875826124531134,0.738,11.27,3.79,0.61,1.25,0.61,0.45,1,0,10,364087,21622,0,6,7,1.2,21623.2,7.0,1106.0,3.72,2.54,0.009848167623411844,throughput_performance,redis
