cpu.all.%usr,cpu.all.%nice,cpu.all.%sys,cpu.all.%iowait,cpu.all.%irq,cpu.all.%soft,cpu.all.%steal,cpu.all.%guest,cpu.all.%util,cpu.all.%cutil,io.all-max.r/s,io.all-max.w/s,io.all-max.rMB/s,io.all-max.wMB/s,io.all-max.%rrqm,io.all-max.%wrqm,io.all-max.rareq-sz,io.all-max.wareq-sz,io.all-max.r_await,io.all-max.w_await,io.all-max.%util,io.all-max.blk_sat,sar-network.all-max.rxkB/s,sar-network.all-max.txkB/s,sar-network.all-max.rxpck/s,sar-network.all-max.txpck/s,sar-network.all-max.%ifutil,sar-net_err.all-max.err/s,sar-net_err.all-max.net_sat,perf-memBW.MEM_BW_Util,perf-cpu.IPC,perf-cpu.LLC,perf-cpu.MPKI,perf-cpu.ITLB,perf-cpu.DTLB,perf-cpu.StallBackend/Insts,perf-cpu.StallBackend/cycles,vmstat.b,vmstat.swpd,vmstat.bo,vmstat.in,vmstat.cs,vmstat.mem_sat,vmstat.cpu_util,vmstat.cpu_sat,sar-task.proc/s,sar-task.cswch/s,sar-load.runq-sz,sar-load.plist-sz,sar-load.ldavg-1,sar-load.ldavg-5,sysctl.file-util,workload.type,workload.appname
0.18,0.0,0.35,0.06,0.1,0.21,0.0,0.0,0.84,0.0,118.8,0.0,1.52,0.0,0.0,0.0,13.1,0.0,1.17,0.0,96.32,1.13,1216.85,895806.15,14430.4,18599.2,29.35,0.0,0.0,1.4759458133333332,0.564,46.87,16.24,0.16,1.04,1.05,0.59,1,0,62,58735,5820,0,1,2,15.6,5801.8,2.0,1796.0,0.36,0.22,0.1344,default,ceph
0.17,0.0,0.3,0.02,0.13,0.21,0.0,0.0,0.8099999999999999,35.0,89.0,0.0,1.15,0.0,0.0,0.0,13.2,0.0,1.02,0.0,98.96,1.06,1230.09,898490.92,14471.2,18695.6,29.44,0.0,0.0,1.4977433599999999,0.571,47.41,16.03,0.16,1.05,1.03,0.59,0,0,50,58666,5954,0,1,1,15.4,5945.0,3.0,1796.0,0.42,0.23,0.14506666666666668,default,ceph
0.17,0.0,0.27,0.04,0.12,0.21,0.0,0.0,0.77,35.13,138.4,0.0,1.82,0.0,0.14,0.0,13.5,0.0,0.96,0.0,98.08,1.16,1212.65,895397.48,14386.0,18617.6,29.34,0.0,0.0,1.493504,0.566,47.13,16.19,0.16,1.05,1.04,0.59,0,0,81,58415,5767,0,1,0,15.0,5761.2,2.0,1795.0,0.38,0.23,0.1472,default,ceph
0.19,0.0,0.27,0.01,0.09,0.22,0.0,0.0,0.77,0.0,101.8,0.0,1.26,0.0,0.0,0.0,12.72,0.0,1.12,0.0,96.32,1.05,1209.14,889360.17,14247.2,18481.4,29.14,0.0,0.0,1.4865885866666666,0.567,47.71,16.45,0.16,1.04,1.05,0.6,0,0,46,58240,5940,0,1,1,15.4,5943.6,3.0,1795.0,0.35,0.22,0.1472,default,ceph
0.17,0.0,0.27,0.05,0.13,0.22,0.0,0.0,0.79,35.730000000000004,82.8,0.0,1.14,0.0,0.0,0.0,14.06,0.0,1.06,0.0,97.68,1.03,1217.78,891742.68,14303.0,18516.8,29.22,0.0,0.0,1.4865476266666666,0.563,47.77,16.16,0.17,1.06,1.05,0.59,7,0,62,58104,5608,0,1,0,17.4,5605.2,2.0,1795.0,0.4,0.24,0.14293333333333333,default,ceph
0.17,0.0,0.3,0.02,0.14,0.21,0.0,0.0,0.82,36.07,58.0,0.0,0.8,0.0,0.0,0.0,14.1,0.0,0.93,0.0,93.36,0.96,1222.92,890355.07,14378.0,18460.0,29.18,0.0,0.0,1.4669755733333336,0.571,47.68,15.89,0.17,1.05,1.03,0.59,0,0,39,58259,5690,0,1,0,11.6,5686.0,3.0,1795.0,0.37,0.23,0.1472,default,ceph
0.16,0.0,0.28,0.03,0.11,0.21,0.0,0.0,0.76,35.00000000000001,112.4,0.0,1.44,0.0,0.18,0.0,13.1,0.0,0.91,0.0,91.84,0.97,1211.52,890573.58,14329.8,18499.4,29.18,0.0,0.0,1.4706824533333334,0.554,47.99,16.78,0.16,1.03,1.09,0.6,0,0,64,58204,5684,0,1,0,15.8,5649.0,2.0,1795.0,0.34,0.23,0.1408,default,ceph
0.17,0.0,0.29,0.06,0.12,0.22,0.0,0.0,0.7999999999999999,36.13,108.2,0.0,1.34,0.0,0.0,0.0,12.7,0.0,1.14,0.0,104.0,1.32,1218.33,891199.05,14357.2,18514.8,29.2,0.0,0.0,1.4897629866666666,0.576,47.73,15.75,0.17,1.04,1.03,0.59,1,0,3481,58331,5865,0,1,0,17.0,5905.8,3.0,1795.0,0.31,0.22,0.14506666666666668,default,ceph
0.16,0.0,0.26,0.03,0.14,0.22,0.0,0.0,0.78,35.60000000000001,148.8,0.0,1.9,0.0,0.0,0.0,13.09,0.0,1.09,0.0,99.76,1.11,1216.92,890721.19,14274.6,18487.2,29.19,0.0,0.0,1.467753813333333,0.553,48.41,16.57,0.16,1.03,1.09,0.6,0,0,73,58124,5677,0,1,0,9.2,5674.2,3.0,1795.0,0.37,0.24,0.14293333333333333,default,ceph
0.15,0.0,0.28,0.06,0.11,0.21,0.0,0.0,0.75,30.999999999999996,86.4,0.0,1.11,0.0,0.0,0.0,13.14,0.0,1.1,0.0,94.72,1.08,1202.91,887824.94,14259.0,18470.8,29.09,0.0,0.0,1.4645111466666665,0.561,48.41,16.61,0.16,1.05,1.08,0.6,7,0,48,58177,5784,0,1,0,16.0,5788.0,2.0,1796.0,0.34,0.23,0.1408,default,ceph
