cpu.all.%usr,cpu.all.%nice,cpu.all.%sys,cpu.all.%iowait,cpu.all.%irq,cpu.all.%soft,cpu.all.%steal,cpu.all.%guest,cpu.all.%util,cpu.all.%cutil,io.all-max.r/s,io.all-max.w/s,io.all-max.rMB/s,io.all-max.wMB/s,io.all-max.%rrqm,io.all-max.%wrqm,io.all-max.rareq-sz,io.all-max.wareq-sz,io.all-max.r_await,io.all-max.w_await,io.all-max.%util,io.all-max.blk_sat,sar-network.all-max.rxkB/s,sar-network.all-max.txkB/s,sar-network.all-max.rxpck/s,sar-network.all-max.txpck/s,sar-network.all-max.%ifutil,sar-net_err.all-max.err/s,sar-net_err.all-max.net_sat,perf-memBW.MEM_BW_Util,perf-cpu.IPC,perf-cpu.LLC,perf-cpu.MPKI,perf-cpu.ITLB,perf-cpu.DTLB,perf-cpu.StallBackend/Insts,perf-cpu.StallBackend/cycles,vmstat.b,vmstat.swpd,vmstat.bo,vmstat.in,vmstat.cs,vmstat.mem_sat,vmstat.cpu_util,vmstat.cpu_sat,sar-task.proc/s,sar-task.cswch/s,sar-load.runq-sz,sar-load.plist-sz,sar-load.ldavg-1,sar-load.ldavg-5,sysctl.file-util,workload.type,workload.appname
2.62,0.0,27.19,1.32,0.39,0.46,0.0,0.0,30.660000000000004,31.945121951219523,0.0,306.8,0.0,16.61,0.0,31.97,0.0,55.43,0.0,13.11,100.0,3.95,2354.8,2203.47,17438.2,27473.6,0.08,0.0,0.0,5.390943573333333,0.235,26.16,18.86,0.81,1.43,2.32,0.54,4,0,17025,258146,388075,0,31,52,11.2,388050.8,155.0,2725.0,51.37,176.71,0.07680000000000001,default,mysql
2.99,0.0,28.91,1.27,0.42,0.48,0.0,0.0,32.8,32.84761904761904,0.0,296.4,0.0,18.64,0.0,37.34,0.0,64.39,0.0,11.27,99.92,3.3,2437.54,2278.2,18256.2,28416.0,0.08,0.0,0.0,6.17986048,0.255,25.13,16.86,0.81,1.46,2.14,0.55,2,0,19195,298813,469061,0,33,167,15.4,468775.2,142.0,2725.0,57.98,176.0,0.08746666666666666,default,mysql
2.35,0.0,27.02,1.27,0.37,0.41,0.0,0.0,30.150000000000002,32.080749999999995,0.0,301.4,0.0,15.32,0.0,32.93,0.0,52.03,0.0,13.49,99.76,4.02,2335.26,2199.57,17447.8,27504.8,0.08,0.0,0.0,5.344945493333333,0.24,26.34,19.43,0.81,1.41,2.19,0.53,2,0,15611,251163,373373,0,30,157,15.8,373136.2,155.0,2724.0,53.74,173.16,0.08746666666666666,default,mysql
2.28,0.0,26.33,1.34,0.36,0.37,0.0,0.0,29.34,31.823617021276586,0.0,303.0,0.0,15.29,0.0,33.02,0.0,51.68,0.0,12.89,100.0,3.86,2248.6,2096.73,16645.8,26134.8,0.07,0.0,0.0,5.197878613333333,0.241,26.12,18.79,0.82,1.42,2.2,0.53,2,0,15673,250987,375882,0,29,0,8.8,374449.8,1.0,2724.0,56.48,171.74,0.08746666666666666,default,mysql
2.51,0.0,28.08,1.3,0.39,0.43,0.0,0.0,31.409999999999997,33.10531249999999,0.0,300.0,0.0,15.61,0.0,34.04,0.0,53.29,0.0,12.36,99.92,3.69,2531.81,2366.06,18877.8,29511.6,0.08,0.0,0.0,5.614844586666666,0.236,26.39,19.87,0.84,1.44,2.23,0.53,3,0,16011,258427,383210,0,31,0,15.4,383801.8,24.0,2724.0,57.17,169.97,0.08746666666666666,default,mysql
2.68,0.0,26.08,1.29,0.37,0.44,0.0,0.0,29.57,31.608958333333334,0.0,318.13,0.0,17.1,0.0,34.14,0.0,55.04,0.0,12.82,99.76,4.0,2216.99,2071.84,16623.0,25829.8,0.07,0.0,0.0,5.5804108800000005,0.245,25.94,17.72,0.79,1.43,2.23,0.55,2,0,17589,257502,392077,0,30,438,15.6,392428.6,138.0,2724.0,79.73,172.78,0.0896,default,mysql
2.14,0.0,25.63,1.28,0.37,0.43,0.0,0.0,28.57,31.50222222222222,0.0,312.65,0.0,15.64,0.0,31.92,0.0,51.23,0.0,13.11,100.08,4.1,2224.96,2058.24,16496.2,25611.6,0.07,0.0,0.0,4.93080576,0.236,26.22,18.78,0.81,1.41,2.29,0.54,2,0,15995,243533,364289,0,29,159,9.2,364063.6,171.0,2724.0,73.59,169.96,0.0896,default,mysql
2.37,0.0,25.48,1.2,0.38,0.48,0.0,0.0,28.71,32.0114705882353,0.0,295.4,0.0,15.3,0.0,34.18,0.0,53.03,0.0,11.08,99.68,3.19,2268.23,2121.3,16990.0,26454.4,0.07,0.0,0.0,5.291793066666666,0.228,26.25,19.32,0.83,1.43,2.4,0.55,2,0,15776,239307,356195,0,28,243,15.4,356053.4,159.0,2724.0,69.06,167.42,0.0896,default,mysql
2.54,0.0,28.13,1.26,0.39,0.41,0.0,0.0,31.47,32.42371134020618,0.0,298.0,0.0,16.33,0.0,33.84,0.0,56.11,0.0,12.99,99.76,3.82,2313.31,2182.3,17175.2,27297.4,0.08,0.0,0.0,5.528064,0.247,26.0,18.27,0.8,1.43,2.18,0.54,2,0,16640,262996,398062,0,32,0,15.8,397464.2,1.0,2724.0,63.69,164.67,0.0896,default,mysql
2.57,0.0,27.58,1.37,0.38,0.44,0.0,0.0,30.97,32.03528735632182,0.0,313.6,0.0,16.21,0.0,31.94,0.0,52.94,0.0,13.56,99.84,4.24,2315.43,2174.32,17264.6,27151.6,0.08,0.0,0.0,5.385844053333334,0.234,26.26,19.04,0.81,1.42,2.32,0.54,2,0,16630,257329,388743,0,31,1,8.8,388728.2,1.0,2724.0,58.99,162.02,0.0896,default,mysql
