cpu.all.%usr,cpu.all.%nice,cpu.all.%sys,cpu.all.%iowait,cpu.all.%irq,cpu.all.%soft,cpu.all.%steal,cpu.all.%guest,cpu.all.%util,cpu.all.%cutil,io.all-max.r/s,io.all-max.w/s,io.all-max.rMB/s,io.all-max.wMB/s,io.all-max.%rrqm,io.all-max.%wrqm,io.all-max.rareq-sz,io.all-max.wareq-sz,io.all-max.r_await,io.all-max.w_await,io.all-max.%util,io.all-max.blk_sat,sar-network.all-max.rxkB/s,sar-network.all-max.txkB/s,sar-network.all-max.rxpck/s,sar-network.all-max.txpck/s,sar-network.all-max.%ifutil,sar-net_err.all-max.err/s,sar-net_err.all-max.net_sat,perf-memBW.MEM_BW_Util,perf-cpu.IPC,perf-cpu.LLC,perf-cpu.MPKI,perf-cpu.ITLB,perf-cpu.DTLB,perf-cpu.StallBackend/Insts,perf-cpu.StallBackend/cycles,vmstat.b,vmstat.swpd,vmstat.bo,vmstat.in,vmstat.cs,vmstat.mem_sat,vmstat.cpu_util,vmstat.cpu_sat,sar-task.proc/s,sar-task.cswch/s,sar-load.runq-sz,sar-load.plist-sz,sar-load.ldavg-1,sar-load.ldavg-5,sysctl.file-util,workload.type,workload.appname
1.08,0.0,0.35,0.54,0.18,0.13,0.0,0.0,1.7400000000000002,0.0,0.0,10337.6,0.0,101.56,0.0,92.6,0.0,10.06,0.0,3.76,100.0,39.15,43335.92,3311.37,14692.6,7152.6,1.42,0.0,0.0,1.5289685333333332,0.614,27.81,6.44,1.27,2.24,0.71,0.44,2,0,104037,71098,51405,0,2,0,13.2,51374.8,2.0,1587.0,2.81,4.09,0.0448,default,ceph
1.16,0.0,0.35,0.48,0.15,0.13,0.0,0.0,1.7899999999999996,0.0,0.0,10362.6,0.0,101.69,0.0,92.59,0.0,10.05,0.0,3.17,99.84,33.42,43437.85,3315.77,14767.6,7152.0,1.42,0.0,0.0,1.5097719466666666,0.607,26.94,6.21,1.27,2.24,0.73,0.44,1,0,104199,71523,51913,0,2,0,15.4,51915.6,2.0,1587.0,2.66,4.04,0.055466666666666664,default,ceph
1.13,0.0,0.35,0.47,0.19,0.13,0.0,0.0,1.7999999999999998,0.0,0.0,9523.2,0.0,101.92,0.0,93.48,0.0,10.96,0.0,3.68,100.0,35.34,39701.97,3020.05,13418.0,6382.0,1.3,0.0,0.0,1.4230528,0.622,27.94,5.94,1.19,2.2,0.74,0.46,2,0,104425,69282,50792,0,2,0,13.2,50785.8,3.0,1587.0,2.61,4.0,0.055466666666666664,default,ceph
1.06,0.0,0.31,0.49,0.19,0.13,0.0,0.0,1.69,38.93,0.0,9882.0,0.0,96.95,0.0,92.59,0.0,10.05,0.0,3.58,100.08,35.67,41346.75,3145.76,13974.0,6596.4,1.35,0.0,0.0,1.38151936,0.583,27.19,6.35,1.28,2.25,0.81,0.47,1,0,99331,70585,52394,0,2,2,13.0,52393.6,3.0,1587.0,2.72,4.0,0.055466666666666664,default,ceph
1.08,0.0,0.32,0.49,0.15,0.13,0.0,0.0,1.6800000000000002,0.0,0.0,9801.2,0.0,96.13,0.0,92.59,0.0,10.04,0.0,3.68,100.0,35.89,41009.45,3123.48,13901.0,6663.0,1.34,0.0,0.0,1.3829188266666665,0.609,26.58,6.1,1.23,2.2,0.74,0.45,2,0,98474,70834,52661,0,2,7,15.8,52658.6,9.0,1587.0,2.66,3.97,0.055466666666666664,default,ceph
0.79,0.0,0.25,0.32,0.15,0.11,0.0,0.0,1.3,0.0,0.2,7371.2,0.0,73.11,0.0,92.7,4.0,10.16,2.0,3.27,100.0,24.04,30939.15,2371.9,10915.6,5139.2,1.01,0.0,0.0,1.1232392533333335,0.576,25.53,5.88,1.23,2.18,0.81,0.47,1,0,75060,61575,40025,0,2,5,11.2,40012.0,8.0,1587.0,2.69,3.95,0.055466666666666664,default,ceph
1.12,0.0,0.34,0.47,0.19,0.13,0.0,0.0,1.7800000000000002,38.0,0.0,9656.4,0.0,105.78,0.0,93.71,0.0,11.22,0.0,3.53,100.0,34.11,40009.51,3043.99,13457.4,6405.6,1.31,0.0,0.0,1.4343782400000002,0.627,26.41,5.57,1.19,2.2,0.74,0.46,5,0,108386,69355,50608,0,2,4,13.4,50601.6,10.0,1588.0,2.56,3.9,0.0576,default,ceph
1.09,0.0,0.33,0.48,0.17,0.13,0.0,0.0,1.7200000000000002,0.0,0.0,9922.4,0.0,97.62,0.0,92.62,0.0,10.07,0.0,3.71,100.0,37.42,41679.05,3175.35,14058.6,6743.0,1.37,0.0,0.0,1.41561856,0.602,28.24,6.49,1.25,2.21,0.75,0.45,4,0,99989,70312,51701,0,2,6,15.4,51708.8,3.0,1587.0,2.43,3.85,0.0576,default,ceph
1.08,0.0,0.33,0.52,0.19,0.13,0.0,0.0,1.73,35.400000000000006,0.0,10692.8,0.0,104.93,0.0,92.58,0.0,10.05,0.0,3.35,100.0,35.75,44825.86,3430.02,15286.8,7494.8,1.47,0.0,0.0,1.5444923733333333,0.622,29.99,6.86,1.26,2.22,0.7,0.43,1,0,107562,73266,54485,0,2,3,11.6,54448.8,5.0,1589.0,2.8,3.91,0.0576,default,ceph
1.12,0.0,0.35,0.5,0.13,0.12,0.0,0.0,1.7200000000000002,0.0,0.0,10225.0,0.0,108.62,0.0,93.42,0.0,10.88,0.0,3.65,100.0,38.0,42537.05,3249.51,14430.8,7023.8,1.39,0.0,0.0,1.5393177599999999,0.664,30.47,6.58,1.22,2.21,0.63,0.42,4,0,111236,71241,52705,0,2,3,13.0,52716.2,2.0,1587.0,2.73,3.87,0.0576,default,ceph
