cpu.all.%usr,cpu.all.%nice,cpu.all.%sys,cpu.all.%iowait,cpu.all.%irq,cpu.all.%soft,cpu.all.%steal,cpu.all.%guest,cpu.all.%util,cpu.all.%cutil,io.all-max.r/s,io.all-max.w/s,io.all-max.rMB/s,io.all-max.wMB/s,io.all-max.%rrqm,io.all-max.%wrqm,io.all-max.rareq-sz,io.all-max.wareq-sz,io.all-max.r_await,io.all-max.w_await,io.all-max.%util,io.all-max.blk_sat,sar-network.all-max.rxkB/s,sar-network.all-max.txkB/s,sar-network.all-max.rxpck/s,sar-network.all-max.txpck/s,sar-network.all-max.%ifutil,sar-net_err.all-max.err/s,sar-net_err.all-max.net_sat,perf-memBW.MEM_BW_Util,perf-cpu.IPC,perf-cpu.LLC,perf-cpu.MPKI,perf-cpu.ITLB,perf-cpu.DTLB,perf-cpu.StallBackend/Insts,perf-cpu.StallBackend/cycles,vmstat.b,vmstat.swpd,vmstat.bo,vmstat.in,vmstat.cs,vmstat.mem_sat,vmstat.cpu_util,vmstat.cpu_sat,sar-task.proc/s,sar-task.cswch/s,sar-load.runq-sz,sar-load.plist-sz,sar-load.ldavg-1,sar-load.ldavg-5,sysctl.file-util,workload.type,workload.appname
0.13,0.0,0.15,0.57,0.09,0.09,0.0,0.0,0.45999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.26,1.36,4.8,7.0,0.0,0.0,0.0,0.17416874666666668,0.728,23.99,2.33,0.42,1.6,0.66,0.48,1,0,26,35478,6644,0,0,0,31.6,6593.6,3.0,2688.0,2.36,23.49,1.1520000000000001,default,hadoop_hdd
0.18,0.0,0.07,0.04,0.09,0.07,0.0,0.0,0.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.44,1.2,2.4,0.0,0.0,0.0,0.16261802666666664,0.753,27.25,2.69,0.16,1.78,0.65,0.49,0,0,7,34480,5117,0,0,0,14.8,5107.4,2.0,2688.0,2.17,23.1,1.2288000000000001,default,hadoop_hdd
0.02,0.0,0.05,0.0,0.09,0.06,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.55,1.4,2.8,0.0,0.0,0.0,0.07283370666666668,0.454,23.31,3.09,0.21,0.98,1.35,0.61,0,0,26,34430,4985,0,0,0,20.6,4983.0,2.0,2688.0,2.07,22.73,1.2288000000000001,default,hadoop_hdd
0.26,0.0,0.1,0.25,0.08,0.09,0.0,0.0,0.53,0.0,2.0,0.0,0.01,0.0,0.0,0.0,4.0,0.0,4.0,0.0,0.88,0.01,3521.67,5.45,90.6,61.8,0.12,0.0,0.0,0.3690154666666666,0.772,22.73,2.59,0.43,1.37,0.48,0.37,1,0,9,37271,10421,0,0,0,58.6,10449.6,2.0,2808.0,1.99,22.37,1.28,default,hadoop_hdd
2.53,0.0,0.18,0.2,0.1,0.08,0.0,0.0,2.89,61.08,0.0,14.2,0.0,3.36,0.0,36.04,0.0,241.97,0.0,22.87,3.36,0.32,0.87,1.93,6.0,10.0,0.0,0.0,0.0,1.6120217599999997,1.112,19.32,1.68,0.28,1.85,0.31,0.34,0,0,3475,43459,25685,0,3,1,30.8,25654.4,3.0,2875.0,2.07,22.05,1.2544,default,hadoop_hdd
39.31,0.0,6.66,0.08,0.37,0.15,0.0,0.0,46.489999999999995,46.489453125,43.14,16.9,0.19,3.56,12.85,31.45,4.59,215.76,1.96,18.91,5.57,0.4,9.63,13.71,14.37,16.17,0.0,0.0,0.0,28.22991189333333,0.992,40.79,3.26,0.44,1.33,0.28,0.28,1,0,3713,182141,404737,0,46,314,4249.6,405942.0,373.0,17942.0,18.64,25.15,1.3056,default,hadoop_hdd
93.7,0.0,4.94,0.01,0.58,0.11,0.0,0.0,99.33,99.32390625000001,178.29,47.81,39.73,2.79,0.0,92.12,228.21,59.82,16.88,31.43,36.18,4.4,40.8,26.07,72.2,108.8,0.0,0.0,0.0,50.98216106666666,1.1,50.84,3.28,0.4,1.33,0.26,0.29,0,0,3239,51237,470147,0,100,601,1511.98,470877.64,643.0,24251.0,62.31,34.1,2.7392,default,hadoop_hdd
93.26,0.0,5.57,0.03,0.59,0.16,0.0,0.0,99.58000000000001,99.58015625000004,411.9,42.14,93.65,3.89,0.0,89.37,232.81,94.47,144.71,156.98,80.16,79.36,73.62,46.88,171.4,255.4,0.0,0.0,0.0,57.09595306666666,1.121,55.53,3.47,0.34,1.28,0.31,0.35,21,0,4086,47543,614678,0,99,569,324.6,616940.6,408.0,25034.0,130.27,48.66,4.1216,default,hadoop_hdd
63.09,0.0,4.33,10.15,0.5,0.16,0.0,0.0,68.08,68.08273437500002,389.62,0.8,89.2,0.2,0.0,98.44,234.44,256.0,620.1,800.25,100.2,254.21,171.05,71.8,210.18,346.71,0.01,0.0,0.0,43.195555840000004,0.886,53.64,4.8,0.38,1.72,0.47,0.42,197,0,307,70096,192975,0,68,332,205.19,188085.23,260.0,25470.0,126.49,49.23,4.3008,default,hadoop_hdd
14.33,0.0,1.72,37.98,0.22,0.12,0.0,0.0,16.39,0.0,353.31,1.0,80.65,0.13,0.0,88.64,233.74,137.6,719.37,1205.4,100.04,252.89,13.32,15.22,21.6,29.2,0.0,0.0,0.0,7.18682112,0.958,34.52,3.37,0.57,1.45,0.32,0.31,131,0,114,62782,80975,0,17,8,26.2,80703.2,9.0,25467.0,129.25,51.08,4.3264,default,hadoop_hdd
35.61,0.0,3.87,35.16,0.36,0.15,0.0,0.0,39.989999999999995,39.98242187500002,345.6,1.6,78.14,0.14,0.0,92.59,231.52,87.5,713.24,738.62,100.08,253.37,74.29,57.32,152.8,229.0,0.0,0.0,0.0,26.032346453333332,0.964,41.18,3.7,0.5,1.66,0.32,0.31,305,0,465,117612,204823,0,40,20,170.8,205607.8,23.0,25949.0,147.17,56.1,4.352,default,hadoop_hdd
15.29,0.0,1.57,50.07,0.21,0.12,0.0,0.0,17.19,32.27,343.0,1.4,77.13,0.17,0.0,91.95,230.26,122.29,746.42,799.57,100.0,252.85,3.89,16.14,20.0,27.6,0.0,0.0,0.0,11.089810773333333,0.995,28.14,2.7,0.45,1.83,0.29,0.28,196,0,222,70776,80874,0,17,21,30.4,80577.2,18.0,25934.0,155.8,59.4,4.4544,default,hadoop_hdd
