0.05,0,0.1,2.45,0.11,0.06,0,0,0,301,251.8,9.43,11.37,0,97.94,32.09,46.25,16.69,14.22,99.92,8.53,5484.06,12525.1,650.6,620.8,0.41,0,0,1.524977216,668.26,0.228099413,0.462,27.36,7.13,0.22,0.72,1.28,0.59,59.61,0.58,3,264,201590080,2481300,314886144,9665,11682,36234,4776,0,0,0,11,4767.2,1,1650,2.88,1.76,1.44,0.03999239,0.081066667,remote_storage
0.06,0,0.08,2.8,0.1,0.1,0,0,0,326.8,256.8,10.28,11.82,0.12,98.05,32.22,47.14,16.97,14.85,99.76,9.35,6061.81,14065.31,728.8,679.4,0.46,0,0,1.53919456,750.64,0.256218453,0.48,28.27,7.29,0.23,0.78,1.17,0.56,56.92,0.55,4,264,201513136,2481308,314886240,10522,12179,36268,5197,0,0,0,15.4,5197.2,1,1650,3.05,1.81,1.46,0.040040924,0.091733333,remote_storage
0.05,0,0.08,2.9,0.11,0.06,0,0,0,319.4,258.6,10.06,11.88,0,98.04,32.24,47.02,16.96,14.62,100,9.12,5986.32,14214.47,737.2,687.2,0.47,0,0,1.553763718,755.26,0.257795413,0.475,28.32,7.44,0.23,0.78,1.18,0.56,56.74,0.56,5,264,201436480,2481312,314886272,10291,12205,36101,4878,0,0,2,14.8,4876.2,2,1650,3.29,1.88,1.48,0.040040924,0.091733333,remote_storage
0.07,0,0.08,2.62,0.09,0.09,0,0,0,297,268,9.34,13.18,0.13,98.29,32.22,50.36,17.57,21.31,100,10.91,5628.77,12891.3,670.8,626.2,0.42,0,0,1.568325294,704.36,0.240421547,0.487,28.41,7.04,0.22,0.75,1.2,0.59,58.92,0.56,4,264,201619376,2481320,314886336,9576,13560,36071,4968,0,0,3,9.8,4963,1,1650,3.26,1.9,1.49,0.040040924,0.091733333,remote_storage
0.06,0,0.09,2.88,0.1,0.06,0,0,0,298,257,9.4,11.74,0.2,98.01,32.31,46.79,18.08,15.23,99.76,9.23,6007.39,13171.17,698.4,651.2,0.43,0,0,1.533672459,759.74,0.259324587,0.472,28.85,7.55,0.23,0.77,1.2,0.57,57.06,0.57,6,264,201548544,2481328,314886400,9626,12080,35975,4762,0,0,1,15.8,4763.8,1,1650,3.24,1.92,1.5,0.040040924,0.091733333,remote_storage
0.05,0,0.09,2.43,0.1,0.1,0,0,0,297.2,262.8,9.35,12.14,0.07,98.08,32.21,47.29,18.05,14.99,100,9.34,6265.8,13821.56,722.4,678.2,0.45,0,0,1.547064104,762.04,0.260109653,0.488,28.26,7.17,0.22,0.78,1.15,0.56,56.48,0.55,3,264,201470960,2481332,314886464,9600,13305,36305,5105,0,0,0,14.4,5085.6,1,1650,3.38,1.97,1.52,0.040040924,0.091733333,remote_storage
0.04,0,0.07,2.7,0.12,0.07,0,0,0,292.2,285.4,9.18,12.89,0,97.93,32.17,46.26,17.99,14.84,99.68,9.57,6238.88,13338.33,712.4,657,0.44,0,0,1.561712875,694.46,0.237042347,0.46,27.17,7.26,0.24,0.72,1.28,0.59,59.28,0.57,4,264,201402912,2481344,314886496,9388,12454,36014,4781,0,0,0,11.8,4789.2,1,1650,3.35,1.99,1.53,0.040040924,0.091733333,remote_storage
0.06,0,0.08,2.59,0.08,0.06,0,0,0,306.8,264,9.67,12.01,0.13,98.02,32.27,46.59,16.79,15.07,100,9.11,5952.08,14690.96,755.8,702.4,0.48,0,0,1.574676127,757.22,0.258464427,0.478,28.11,7.33,0.23,0.79,1.19,0.57,57.23,0.54,3,264,201330464,2481352,314886592,9946,12349,36278,5187,0,0,0,15.4,5176.8,1,1650,3.4,2.02,1.54,0.040040924,0.091733333,remote_storage
0.07,0,0.09,2.4,0.11,0.09,0,0,0,276.2,295.6,8.7,13.44,0,97.99,32.25,46.56,18.02,15.7,100,9.61,6793.58,13612.88,741.2,694.8,0.45,0,0,1.588244437,792.28,0.270431573,0.492,28.74,7.42,0.23,0.78,1.13,0.55,55.97,0.58,2,264,201257936,2481360,314886624,8902,13829,36157,4913,0,0,0,14.8,4911.4,2,1650,3.29,2.02,1.54,0.040040924,0.093866667,remote_storage
0.05,0,0.06,2.6,0.11,0.06,0,0,0,299,283.4,9.36,12.61,0.07,97.85,32.07,45.56,17.03,15.73,99.92,9.58,6001.17,14439.04,743,691,0.47,0,0,1.602008368,679.34,0.231881387,0.473,26.3,6.75,0.23,0.74,1.24,0.59,59.32,0.54,5,264,201190080,2481368,314886720,9581,12999,36243,5096,0,0,0,9.8,5097.8,1,1650,3.19,2.02,1.55,0.040040924,0.093866667,remote_storage
0.06,0,0.08,2.47,0.1,0.1,0,0,0,293.8,266.2,9.21,12.43,0.07,98.13,32.11,47.82,17.27,14.76,99.92,9.05,6527.6,14237.6,753.6,715.8,0.47,0,0,1.614867744,763.82,0.260717227,0.471,27.87,7.31,0.24,0.77,1.2,0.56,57.01,0.55,4,264,201116224,2481380,314886752,9415,13575,36154,4914,0,0,1,15.8,4902.8,2,1650,3.33,2.07,1.56,0.040040924,0.093866667,remote_storage
0.23,0,0.11,2.72,0.11,0.06,0,0,0,250.4,358,7.88,23.25,0.08,98.98,32.22,66.5,19.36,49.56,99.52,22.71,5665.01,12492.8,662,614.2,0.41,0,0,1.628845492,1049.74,0.358311253,0.525,34.63,6.96,0.28,1.2,1.12,0.59,57.77,0.66,4,264,201312128,2481388,314886848,8058,23038,36120,5201,0,0,0,14.4,5215.8,1,1650,3.39,2.1,1.58,0.040040924,0.093866667,remote_storage
0.09,0,0.07,2.49,0.11,0.09,0,0,0,276,268.2,8.67,12.51,0.07,98.14,32.16,47.77,18.57,15.25,100,9.06,6784.15,13999.08,760.6,710.2,0.46,0,0,1.59167689,735.14,0.250927787,0.451,27.44,7.32,0.24,0.72,1.33,0.6,60.51,0.81,3,264,201241840,2481396,314886880,8894,13762,36156,4899,0,0,0,10.2,4889.4,1,1649,3.36,2.12,1.59,0.040040924,0.096,remote_storage
0.07,0,0.08,2.63,0.1,0.06,0,0,0,277.2,320.4,8.73,14.33,0.07,97.85,32.26,45.79,18.48,16.14,99.6,10.31,6578.28,13947.37,748.8,694.8,0.46,0,0,1.604825147,781.48,0.266745173,0.479,28.76,7.39,0.23,0.79,1.17,0.56,56.61,0.79,4,264,201176832,2481404,314886976,8909,13842,36261,5150,0,0,0,15.6,5172,1,1650,3.41,2.15,1.6,0.040016657,0.096,remote_storage
0.07,0,0.1,2.57,0.11,0.09,0,0,0,286,295.6,8.99,13.43,0.14,97.98,32.17,46.54,17.62,15.87,99.92,9.78,6954.31,14387.46,782.8,737.6,0.47,0,0,1.617329678,856.66,0.292406613,0.503,29.82,7.51,0.24,0.75,1.11,0.56,55.29,0.82,3,264,201102576,2481412,314885152,9203,19118,36321,5117,0,0,0,14.8,5107.6,1,1651,3.37,2.16,1.61,0.040040924,0.096,remote_storage
0.05,0,0.07,2.13,0.1,0.07,0,0,0,276.6,264.4,8.68,12.02,0.14,98,32.15,46.57,16.14,14.62,99.76,8.31,5868.05,13961.76,717,681,0.46,0,0,1.631746434,700.46,0.239090347,0.48,27.1,6.95,0.23,0.75,1.21,0.58,59.15,0.72,2,264,201034240,2481424,314885248,8905,12322,36294,5250,0,0,0,9.8,5251.2,1,1650,3.34,2.18,1.61,0.040040924,0.093866667,remote_storage
0.06,0,0.09,2.55,0.1,0.08,0,0,0,275.6,269,8.65,12.49,0,98.11,32.13,47.55,18.16,18.12,99.84,9.85,6720.86,14211.73,760.2,713.4,0.47,0,0,1.644705895,772.6,0.263714133,0.468,28.81,7.56,0.24,0.77,1.2,0.56,56.73,0.6,4,264,200969088,2481432,314885280,8884,12847,36150,4927,0,0,0,15.8,4924,1,1650,3.32,2.19,1.62,0.040040924,0.093866667,remote_storage
0.06,0,0.07,2.64,0.11,0.07,0,0,0,280.4,296.4,8.84,13.46,0.21,97.96,32.3,46.51,19.04,16.56,100,10.24,6428.24,14540.18,767.8,712.2,0.48,0,0,1.657301411,790.48,0.269817173,0.491,28.89,7.38,0.23,0.79,1.13,0.56,56.36,0.55,4,264,200903872,2481440,314885376,9042,13850,36243,5080,0,0,0,14.4,5084,1,1651,3.29,2.2,1.63,0.040040924,0.093866667,remote_storage
0.07,0,0.08,2.82,0.1,0.07,0,0,0,274,300.4,8.63,14.5,0,98.22,32.24,49.41,18.44,16.89,99.92,10.23,6267.45,13900.22,737.6,684.4,0.46,0,0,1.669714197,703.88,0.240257707,0.473,28.1,7.29,0.24,0.74,1.23,0.58,58.69,0.58,3,264,200826144,2481440,314885408,8858,14923,36095,4823,0,0,0,11.8,4815.8,1,1650,3.35,2.23,1.64,0.040040924,0.093866667,remote_storage
0.06,0,0.09,2.63,0.09,0.08,0,0,0,259.4,293.8,8.14,13.31,0,97.99,32.13,46.39,19.75,15.43,99.84,9.58,6686.56,14566.32,785.8,718.6,0.48,0,0,1.683992199,796.44,0.27185152,0.5,29.85,7.6,0.23,0.79,1.11,0.56,56.16,0.57,2,264,201022064,2481440,314885504,8314,13754,36322,5208,0,0,0,15.4,5136.2,2,1650,3.32,2.25,1.65,0.040040924,0.093866667,remote_storage
0.06,0,0.08,2.44,0.11,0.06,0,0,0,258.8,328.2,8.11,14.93,0,97.98,32.1,46.58,18.98,14.6,99.84,9.59,7369.84,14519.67,811.2,750.2,0.48,0,0,1.646621912,782.92,0.267236693,0.479,29.05,7.6,0.25,0.79,1.18,0.56,56.73,0.6,4,264,200955216,2481440,314885536,8294,15258,36256,4923,0,0,0,14.8,4994.2,1,1651,3.21,2.24,1.65,0.040040924,0.093866667,remote_storage
0.06,0,0.07,2.59,0.1,0.08,0,0,0,273.6,296.8,8.62,13.68,0,98.07,32.25,47.2,19.62,15.36,100,9.96,6871.29,15170.77,802,732.8,0.5,0,0,1.659389544,719.16,0.24547328,0.479,27.48,7.1,0.24,0.75,1.2,0.58,58.3,0.58,3,264,200889648,2481448,314885632,8852,14161,36312,5091,0,0,0,9.8,5077.6,1,1650,3.2,2.26,1.66,0.040040924,0.093866667,remote_storage
