cpu.all.%usr,cpu.all.%nice,cpu.all.%sys,cpu.all.%iowait,cpu.all.%irq,cpu.all.%soft,cpu.all.%steal,cpu.all.%guest,cpu.all.%util,cpu.all.%cutil,io.all-max.r/s,io.all-max.w/s,io.all-max.rMB/s,io.all-max.wMB/s,io.all-max.%rrqm,io.all-max.%wrqm,io.all-max.rareq-sz,io.all-max.wareq-sz,io.all-max.r_await,io.all-max.w_await,io.all-max.%util,io.all-max.blk_sat,sar-network.all-max.rxkB/s,sar-network.all-max.txkB/s,sar-network.all-max.rxpck/s,sar-network.all-max.txpck/s,sar-network.all-max.%ifutil,sar-net_err.all-max.err/s,sar-net_err.all-max.net_sat,perf-memBW.MEM_BW_Util,perf-cpu.IPC,perf-cpu.LLC,perf-cpu.MPKI,perf-cpu.ITLB,perf-cpu.DTLB,perf-cpu.StallBackend/Insts,perf-cpu.StallBackend/cycles,vmstat.b,vmstat.swpd,vmstat.bo,vmstat.in,vmstat.cs,vmstat.mem_sat,vmstat.cpu_util,vmstat.cpu_sat,sar-task.proc/s,sar-task.cswch/s,sar-load.runq-sz,sar-load.plist-sz,sar-load.ldavg-1,sar-load.ldavg-5,sysctl.file-util,workload.type,workload.appname
0.88,0.0,3.42,0.0,0.29,2.95,0.0,0.0,7.54,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,29109.57,310189.78,295473.0,295473.8,25.41,0.0,0.2,10.183756051012754,0.578,28.4,10.63,0.41,1.35,0.91,0.53,1,14080,10,518253,31227,0,8,5,2.4,31219.8,5.0,1186.0,1.4,1.74,0.010273708853349607,throughput_performance,redis
0.84,0.0,3.35,0.01,0.28,2.94,0.0,0.0,7.41,100.0,0.0,0.6,0.0,0.01,0.0,25.0,0.0,17.33,0.0,11.0,0.08,0.0,29072.83,309800.72,295106.0,295103.2,25.38,0.0,0.0,10.195592354088522,0.577,28.24,10.59,0.42,1.35,0.91,0.53,1,14080,3,516684,31016,0,8,4,1.2,30980.4,5.0,1186.0,1.69,1.8,0.012097444152760779,throughput_performance,redis
0.81,0.0,3.38,0.01,0.3,2.95,0.0,0.0,7.4399999999999995,100.0,0.0,0.6,0.0,0.0,0.0,25.0,0.0,4.0,0.0,8.0,0.08,0.0,29027.53,309306.89,294633.4,294632.8,25.34,0.0,0.0,10.180953686421606,0.577,28.17,10.54,0.41,1.34,0.92,0.53,1,14080,2,527571,31669,0,8,5,1.2,31662.6,6.0,1186.0,1.88,1.84,0.012097444152760779,throughput_performance,redis
0.79,0.0,3.4,0.01,0.29,2.94,0.0,0.0,7.42,100.0,0.0,0.6,0.0,0.0,0.0,25.0,0.0,4.0,0.0,7.67,0.08,0.0,29000.83,309007.7,294346.4,294347.8,25.31,0.0,0.0,10.194621359339836,0.577,28.22,10.54,0.42,1.35,0.91,0.53,1,14080,2,528460,31780,0,8,5,1.2,31774.4,5.0,1186.0,2.05,1.87,0.012097444152760779,throughput_performance,redis
0.85,0.0,3.35,0.01,0.3,2.95,0.0,0.0,7.45,100.0,0.0,0.6,0.0,0.0,0.0,25.0,0.0,4.0,0.0,10.0,0.08,0.0,28984.5,308837.21,294182.8,294185.4,25.3,0.0,0.0,10.1973008132033,0.577,28.08,10.52,0.41,1.35,0.92,0.53,1,14080,2,527494,31741,0,8,4,1.2,31746.2,5.0,1186.0,2.2,1.91,0.012097444152760779,throughput_performance,redis
0.84,0.0,3.35,0.01,0.29,2.94,0.0,0.0,7.42,100.0,0.0,0.6,0.0,0.0,0.0,25.0,0.0,4.0,0.0,10.0,0.0,0.0,28957.69,308522.11,293896.4,293892.6,25.27,0.0,0.0,10.185796369092273,0.576,28.04,10.51,0.41,1.35,0.92,0.53,1,14080,2,525681,31606,0,8,6,1.2,31593.2,5.0,1186.0,2.35,1.94,0.012097444152760779,throughput_performance,redis
0.84,0.0,3.34,0.0,0.28,2.93,0.0,0.0,7.390000000000001,100.0,0.0,0.8,0.0,0.02,0.0,75.0,0.0,29.0,0.0,7.5,0.08,0.0,28972.92,308725.09,294079.8,294078.6,25.29,0.0,0.2,10.177229491372843,0.577,28.01,10.5,0.41,1.35,0.92,0.53,1,14080,25,524109,31461,0,8,6,1.2,31460.2,5.0,1186.0,2.56,1.99,0.012097444152760779,throughput_performance,redis
0.85,0.0,3.32,0.01,0.31,2.94,0.0,0.0,7.42,100.0,0.0,2.0,0.0,0.01,0.0,47.37,0.0,7.2,0.0,6.4,0.24,0.01,28940.26,308367.32,293734.8,293737.8,25.26,0.0,0.0,10.178520054013502,0.576,27.96,10.47,0.41,1.36,0.92,0.53,1,14080,14,525639,31626,0,8,6,1.2,31620.4,5.0,1186.0,2.68,2.03,0.012097444152760779,throughput_performance,redis
0.82,0.0,3.37,0.0,0.31,2.93,0.0,0.0,7.43,100.0,0.0,0.6,0.0,0.0,0.0,25.0,0.0,6.67,0.0,9.0,0.08,0.0,28955.92,308532.56,293897.6,293895.2,25.27,0.0,0.0,10.18011789347337,0.576,27.98,10.48,0.41,1.36,0.92,0.53,1,14080,2,525502,31497,0,8,6,1.2,31493.6,5.0,1186.0,2.78,2.06,0.012097444152760779,throughput_performance,redis
0.82,0.0,3.37,0.0,0.28,2.96,0.0,0.0,7.430000000000001,100.0025,0.0,0.6,0.0,0.0,0.0,25.0,0.0,4.0,0.0,9.0,0.0,0.0,28932.96,308285.01,293661.2,293659.4,25.25,0.0,0.0,10.182797347336836,0.576,27.92,10.51,0.42,1.36,0.92,0.53,1,14080,2,519026,31201,0,8,5,1.2,31201.2,5.0,1186.0,2.88,2.09,0.012097444152760779,throughput_performance,redis
