cpu.all.%usr,cpu.all.%nice,cpu.all.%sys,cpu.all.%iowait,cpu.all.%irq,cpu.all.%soft,cpu.all.%steal,cpu.all.%guest,cpu.all.%util,cpu.all.%cutil,io.all-max.r/s,io.all-max.w/s,io.all-max.rMB/s,io.all-max.wMB/s,io.all-max.%rrqm,io.all-max.%wrqm,io.all-max.rareq-sz,io.all-max.wareq-sz,io.all-max.r_await,io.all-max.w_await,io.all-max.%util,io.all-max.blk_sat,sar-network.all-max.rxkB/s,sar-network.all-max.txkB/s,sar-network.all-max.rxpck/s,sar-network.all-max.txpck/s,sar-network.all-max.%ifutil,sar-net_err.all-max.err/s,sar-net_err.all-max.net_sat,perf-memBW.MEM_BW_Util,perf-cpu.IPC,perf-cpu.LLC,perf-cpu.MPKI,perf-cpu.ITLB,perf-cpu.DTLB,perf-cpu.StallBackend/Insts,perf-cpu.StallBackend/cycles,vmstat.b,vmstat.swpd,vmstat.bo,vmstat.in,vmstat.cs,vmstat.mem_sat,vmstat.cpu_util,vmstat.cpu_sat,sar-task.proc/s,sar-task.cswch/s,sar-load.runq-sz,sar-load.plist-sz,sar-load.ldavg-1,sar-load.ldavg-5,sysctl.file-util,workload.type,workload.appname
0.86,0.0,3.0,0.0,0.2,1.99,0.0,0.0,6.05,100.0,0.0,0.2,0.0,0.01,0.0,87.5,0.0,32.0,0.0,2.0,0.0,0.0,345243.51,22084.91,318525.8,318520.2,28.28,0.0,0.0,3.116991471867967,0.782,12.66,1.28,0.73,1.45,0.56,0.44,0,0,0,311690,18516,0,6,4,1.2,18507.4,6.0,1239.0,1.92,1.84,0.01604887063481832,throughput_performance,redis
0.85,0.0,2.91,0.0,0.23,1.99,0.0,0.0,5.98,100.0,0.0,1.6,0.0,0.02,0.0,63.64,0.0,11.5,0.0,5.88,0.16,0.0,345212.54,22074.37,318504.8,318366.6,28.28,0.0,0.2,3.1160327681920474,0.781,12.67,1.28,0.73,1.46,0.56,0.44,0,0,21,314995,18681,0,6,4,1.2,18675.2,8.0,1239.0,2.09,1.87,0.017872605934229496,throughput_performance,redis
0.82,0.0,2.95,0.01,0.21,1.99,0.0,0.0,5.97,100.0,0.0,1.0,0.0,0.01,0.0,70.59,0.0,12.0,0.0,7.8,0.08,0.0,345261.42,22095.73,318543.8,318676.4,28.28,0.0,0.0,3.1232107546886723,0.781,12.67,1.28,0.73,1.45,0.56,0.44,1,0,20,318080,18841,0,6,5,1.2,18841.2,5.0,1239.0,2.32,1.92,0.017872605934229496,throughput_performance,redis
0.84,0.0,2.92,0.01,0.23,2.0,0.0,0.0,5.99,100.0,0.0,0.6,0.0,0.0,0.0,40.0,0.0,8.0,0.0,7.33,0.0,0.0,345539.4,22104.34,318799.8,318800.6,28.31,0.0,0.0,3.1293685821455366,0.781,12.71,1.28,0.73,1.45,0.56,0.44,1,0,3,318792,18909,0,6,5,1.2,18904.0,6.0,1239.0,2.46,1.96,0.017872605934229496,throughput_performance,redis
0.83,0.0,2.94,0.01,0.22,1.98,0.0,0.0,5.970000000000001,100.0,0.0,1.4,0.0,0.02,0.0,65.0,0.0,13.14,0.0,4.71,0.08,0.0,345611.89,22106.43,318867.0,318830.8,28.31,0.0,0.0,3.1383902295573898,0.781,12.71,1.28,0.73,1.45,0.56,0.44,1,0,21,318952,18977,0,6,7,1.2,18966.8,7.0,1239.0,2.74,2.03,0.017872605934229496,throughput_performance,redis
0.93,0.0,2.84,0.01,0.22,1.93,0.0,0.0,5.92,100.0,0.0,2.0,0.0,0.03,0.0,64.29,0.0,13.2,0.0,4.0,0.08,0.0,335981.17,21495.13,309981.2,310014.2,27.52,0.0,0.0,3.072067600900225,0.804,13.4,1.28,0.7,1.41,0.54,0.44,1,0,22,311562,18446,0,6,9,2.0,18442.2,10.0,1243.0,2.92,2.08,0.017872605934229496,throughput_performance,redis
0.87,0.0,2.89,0.03,0.22,1.97,0.0,0.0,5.95,100.0,0.0,5.61,0.0,1.85,0.0,36.36,0.0,336.86,0.0,12.29,1.28,0.03,338002.51,21622.44,311848.6,311850.4,27.69,0.0,0.0,3.1660820165041264,0.782,12.79,1.29,0.73,1.45,0.56,0.44,0,0,1886,312682,18578,0,6,4,1.2,18577.0,5.0,1239.0,3.01,2.11,0.017872605934229496,throughput_performance,redis
0.81,0.0,2.96,0.01,0.21,1.99,0.0,0.0,5.97,100.0,0.0,0.6,0.0,0.01,0.0,82.35,0.0,21.33,0.0,8.67,0.0,0.0,347006.8,22199.2,320164.8,320165.4,28.43,0.0,0.2,3.1561754118529626,0.783,12.69,1.28,0.73,1.45,0.56,0.44,0,0,13,320380,19039,0,6,4,1.2,19033.0,5.0,1239.0,3.09,2.14,0.017872605934229496,throughput_performance,redis
0.83,0.0,2.96,0.01,0.23,1.98,0.0,0.0,6.0,100.0,0.6,3.2,0.04,0.02,0.0,50.0,72.0,6.75,11.33,5.88,0.88,0.02,346769.5,22181.21,319937.6,319904.2,28.41,0.0,0.0,3.1651724771192797,0.782,12.75,1.29,0.73,1.45,0.56,0.44,1,0,30,318605,18969,0,6,7,5.6,18973.8,6.0,1239.0,3.24,2.19,0.017872605934229496,throughput_performance,redis
1.07,0.0,2.93,0.01,0.22,1.99,0.0,0.0,6.21,100.0,0.0,3.2,0.0,0.03,0.0,52.94,0.0,9.0,0.0,5.94,0.08,0.0,345205.91,22081.0,318490.6,318464.0,28.28,0.0,0.0,3.1519472828207054,0.759,12.69,1.28,0.73,1.45,0.6,0.45,1,0,27,319582,19318,0,6,7,1.2,19313.6,6.0,1239.0,3.38,2.23,0.017872605934229496,throughput_performance,redis
