0.45,0,0.42,0.06,0.1,0.22,0,0,65.47,345.8,0,2.68,0,0.12,0,7.93,0,70.03,0,21.2,24.14,1880.7,1393854.89,25894.6,28511.2,45.67,0,0,1.616673819,7374.22,2.517067093,0.544,42.2,19.87,0.09,1.77,1.17,0.64,55.95,3.69,1,264,201306688,2443868,314781472,2743,67,71461,5235,0,1,2,11.8,5232.4,1,1648,1.26,3.41,4.29,0.039943855,0.093866667,remote_storage
0.46,0,0.43,0.03,0.1,0.22,0,0,65.73,196.2,0,1.45,0,0,0,7.55,0,63.19,0,14.56,12.37,1883.86,1393763.24,25993,28359.8,45.67,0,0,1.619128171,7431.78,2.53671424,0.541,42.26,19.65,0.09,1.75,1.17,0.63,55.73,3.55,1,264,201303680,2443876,314781504,1482,46,70854,5141,0,1,1,15.8,5141.8,2,1648,1.16,3.35,4.26,0.03999239,0.104533333,remote_storage
0.45,0,0.43,0.05,0.1,0.22,0,0,65.8,3.4,0.4,0.01,0,0,95.83,4,12,10.41,0,1.52,0.04,1841.77,1385723.58,25358.8,27978.6,45.41,0,0,1.619848478,7363.96,2.513565013,0.544,42.36,19.82,0.09,1.76,1.16,0.63,55.35,3.64,1,264,201305600,2443880,314781568,14,69,69579,4263,0,1,2,14.4,4261.6,3,1648,1.15,3.31,4.25,0.03999239,0.104533333,remote_storage
0.43,0,0.42,0.02,0.09,0.21,0,0,66.66,0.2,0,0,0,0,0,4,0,7,0,0.16,0,1862.12,1388419.81,25632.2,28324,45.5,0,0,1.619956903,7298.94,2.49137152,0.538,42.29,20.17,0.09,1.77,1.19,0.64,56.15,3.69,1,264,201300880,2443888,314781600,1,37,70231,4661,0,1,2,10.2,4661.2,2,1648,1.14,3.28,4.23,0.03999239,0.1024,remote_storage
0.45,0,0.44,0.09,0.09,0.23,0,0,66.34,0,0,0,0,0,0,0,0,0,0,0,0,1857.76,1389156.82,25608.4,28199.6,45.52,0,0,1.619540641,7445.48,2.541390507,0.555,42.6,19.35,0.1,1.73,1.13,0.63,54.81,3.57,1,264,201300736,2443896,314781024,0,5717,70035,4523,0,1,1,15.4,4506.8,1,1648,1.13,3.24,4.21,0.03999239,0.1024,remote_storage
0.44,0,0.43,0.03,0.09,0.21,0,0,67.6,0.2,0,0,0,0,0,4,0,5,0,0.08,0,1836.25,1390993.68,25237.2,28068.2,45.58,0,0,1.620512677,7428.62,2.535635627,0.54,42.75,20.1,0.09,1.76,1.17,0.63,55.54,3.63,0,264,201298560,2443904,314781056,1,75,69755,4553,0,1,1,14.8,4567,1,1648,1.2,3.22,4.2,0.03999239,0.104533333,remote_storage
0.44,0,0.42,0.08,0.1,0.21,0,0,65.33,0,0,0,0,0,0,0,0,0,0,0,0,1885.49,1396850.09,26016.2,28457.4,45.77,0,0,1.620537698,7417.18,2.531730773,0.546,42.93,19.9,0.09,1.73,1.17,0.64,55.88,3.67,1,264,201299728,2443912,314779264,0,4788,70289,4224,0,1,2,9.8,4225,2,1648,1.26,3.2,4.19,0.03999239,0.106666667,remote_storage
0.43,0,0.44,0.01,0.09,0.23,0,0,65.4,0,0,0,0,0,0,0,0,0,0,0,0,1879.77,1395422.9,25882.8,28361.4,45.73,0,0,1.620533149,7474.94,2.551446187,0.539,43.79,20.56,0.09,1.75,1.17,0.63,55.51,3.59,0,264,201300592,2443924,314779296,0,66,70520,4852,0,1,2,15.8,4849.2,2,1648,1.16,3.14,4.16,0.03999239,0.106666667,remote_storage
0.47,0,0.4,0.04,0.1,0.22,0,0,63.33,1.8,0,0.01,0,0,0,4,0,9.56,0,0.48,0.02,1859,1394937.22,25569.6,28209.8,45.71,0,0,1.620533149,7438.44,2.53898752,0.546,43.41,20.14,0.09,1.76,1.16,0.63,55.46,3.6,2,264,201302672,2443928,314779392,8,74,69890,4268,0,1,4,14.4,4255.8,5,1648,1.23,3.12,4.15,0.03999239,0.106666667,remote_storage
0.44,0,0.41,0.01,0.08,0.21,0,0,66.27,0.8,0,0,0,0,0,4,0,10,0,0.48,0.01,1889.75,1401769.7,26064.2,28268.6,45.93,0,0,1.620872072,7311.38,2.495617707,0.539,44.09,20.87,0.09,1.75,1.19,0.64,56.18,3.64,1,264,201304320,2443936,314779392,2,40,70612,4623,0,1,3,10.2,4635.8,1,1648,1.21,3.09,4.14,0.03999239,0.106666667,remote_storage
0.42,0,0.44,0.04,0.09,0.23,0,0,33.12,0,0,0,0,0,0,0,0,0,0,0,0,1879.85,1384713.17,25951.6,28202.6,45.37,0,0,1.620539214,7425.34,2.534516053,0.545,44.44,20.49,0.09,1.73,1.16,0.63,55.38,3.57,0,264,201303264,2443940,314779520,0,72,70763,4570,0,1,2,17,4568.2,2,1648,1.35,3.09,4.13,0.03999239,0.106666667,remote_storage
0.43,0,0.44,0.01,0.09,0.22,0,0,66.47,0,0,0,0,0,0,0,0,0,0,0,0,1858.14,1401183.92,25560.2,28226.6,45.91,0,0,1.620738626,7482.8,2.554129067,0.539,44.16,20.73,0.09,1.74,1.17,0.63,55.46,3.61,1,264,201299328,2443944,314779520,0,46,70360,4680,0,1,3,14.8,4681.6,2,1648,1.32,3.05,4.11,0.03999239,0.106666667,remote_storage
0.45,0,0.42,0.03,0.1,0.22,0,0,67.67,0,0,0,0,0,0,0,0,0,0,0,0,1876.9,1401085.74,25791,28325.2,45.91,0,0,1.620550588,7445.52,2.54140416,0.541,44.06,20.77,0.09,1.75,1.18,0.64,56.15,3.69,0,264,201301040,2443952,314779616,0,68,70537,4545,0,1,4,10,4542,1,1649,1.22,3,4.09,0.03999239,0.106666667,remote_storage
0.43,0,0.45,0.02,0.08,0.21,0,0,47,2.2,0,0.01,0,0,0,4,0,9.36,0,0.88,0.02,1882.51,1410632.38,25942,28314,46.22,0,0,1.61994553,7515.94,2.565440853,0.538,45.34,21.19,0.09,1.73,1.18,0.63,55.75,3.59,0,264,201299968,2443952,314779648,9,51,70581,4537,0,1,3,15.8,4538,2,1649,1.12,2.95,4.07,0.040016657,0.106666667,remote_storage
0.43,0,0.41,0.08,0.1,0.23,0,0,64.2,212.8,0,1.65,0,0,0,7.95,0,61.57,0,15.52,12.96,1917.12,1386606.06,26520.2,28335.2,45.44,0,0,1.620398186,7424.26,2.534147413,0.544,45.41,20.83,0.09,1.73,1.16,0.63,55.51,3.47,1,264,201294160,2443960,314779744,1693,74,71638,4787,0,1,2,14.4,4787.6,1,1649,1.11,2.92,4.05,0.040016657,0.106666667,remote_storage
0.42,0,0.42,0.04,0.09,0.22,0,0,66.66,125.6,0,0.96,0,0,0,7.83,0,66.7,0,11.2,8.3,1863.05,1396535.42,25628.6,28249.4,45.76,0,0,1.622219425,7442.64,2.54042112,0.534,44.52,21.21,0.09,1.76,1.2,0.64,56.24,3.66,0,264,201289472,2443976,314779776,984,54,70465,4942,0,1,0,10.2,4938.6,1,1649,1.1,2.89,4.03,0.040016657,0.106666667,remote_storage
0.45,0,0.42,0.04,0.08,0.22,0,0,67.33,1.4,0,0.01,0,0,0,4.57,0,15.57,0,0.56,0.02,1839.17,1385263.96,25341,28086.4,45.39,0,0,1.622348322,7501.46,2.560498347,0.538,45.24,20.96,0.09,1.74,1.18,0.63,55.82,3.51,1,264,201292032,2443976,314779872,6,76,70124,4618,0,1,1,15.4,4620.2,1,1649,1.09,2.85,4.02,0.040016657,0.106666667,remote_storage
0.45,0,0.43,0.05,0.1,0.21,0,0,68.06,167.4,0,1.41,0,0,0,8.62,0,69.36,0,10.64,11.53,1878.94,1413096.81,25808.6,28340,46.3,0,0,1.622816143,7586.36,2.589477547,0.537,45.7,21.39,0.09,1.73,1.18,0.64,55.78,3.53,1,264,201289664,2443980,314779904,1442,41,70772,5063,0,1,1,14.8,5060,2,1649,1,2.81,4,0.040016657,0.106666667,remote_storage
